Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2011-02-09,,,,5,4,,,,,,,,,4.4
Bonneville,2011-02-10,,,,6,3,,,,,,,,,3.9
Bonneville,2011-02-11,,,,4,2,,,,,,,,,3.3
Bonneville,2011-02-12,,,,11,1,,,,,,,,,3.3
Bonneville,2011-02-13,,,,8,4,,,,,,,,,3.3
Bonneville,2011-02-14,,,,9,1,,,,,,,,,3.9
Bonneville,2011-02-15,,,,24,10,,,,,,,,,3.9
Bonneville,2011-02-16,,1,,7,2,,,,,,,,,3.3
Bonneville,2011-02-17,,,,10,5,,,,,,,,,3.3
Bonneville,2011-02-18,,3,,9,4,,,,,,,,,3.3
Bonneville,2011-02-19,,,,3,1,,,,,,,,,3.3
Bonneville,2011-02-20,,,,6,2,,,,,,,,,3.3
Bonneville,2011-02-21,,,,3,3,,,,,,,,,3.3
Bonneville,2011-02-22,,1,,5,1,,,,,,,,,3.3
Bonneville,2011-02-23,,,,8,2,,,,,,,,,3.9
Bonneville,2011-02-24,,2,,12,6,,,,,,,,,3.3
Bonneville,2011-02-25,,,,7,4,,,,,,,,,3.3
Bonneville,2011-02-26,,1,,8,5,,,,,,,,,3.3
Bonneville,2011-02-27,,,,10,7,,,,,,,,,3.3
Bonneville,2011-02-28,,1,,8,3,,,,,,,,,3.3
Bonneville,2011-03-01,,,,7,4,,,,,,,,,3.3
Bonneville,2011-03-02,,2,,14,6,,,,,,,,,3.3
Bonneville,2011-03-03,,1,,6,4,,,,,,,,,3.3
Bonneville,2011-03-04,,,,9,8,,,,,,,,,3.3
Bonneville,2011-03-05,,2,,18,5,,,,,,,,,2.8
Bonneville,2011-03-06,,3,,15,10,,,,,,,,,2.8
Bonneville,2011-03-07,,7,,11,6,,,,,,,,,2.8
Bonneville,2011-03-08,,1,,7,,,,,,,,,,2.8
Bonneville,2011-03-09,,2,,15,3,,,,,,,,,3.3
Bonneville,2011-03-10,,5,,80,34,,,,,,,,,3.9
Bonneville,2011-03-11,,4,,69,25,,,,,,,,,3.9
Bonneville,2011-03-12,,5,,33,15,,,,,,,,,3.9
Bonneville,2011-03-13,,1,1,17,10,,,,,,,,,4.4
Bonneville,2011-03-14,,2,1,49,20,,,,,,,,,5
Bonneville,2011-03-15,Sp,1,,55,26,,,,,,,,,5
Bonneville,2011-03-16,Sp,9,,61,29,,,,,,,,,5
Bonneville,2011-03-17,Sp,4,,35,21,,,,,,,,,5
Bonneville,2011-03-18,Sp,3,,28,11,,,,,,,,,5
Bonneville,2011-03-19,Sp,2,,39,11,,,,,,,,,5
Bonneville,2011-03-20,Sp,6,,36,16,,,,,,,,,5
Bonneville,2011-03-21,Sp,3,,30,13,,,,,,,,,5
Bonneville,2011-03-22,Sp,10,,41,10,,,,,,,,,5.6
Bonneville,2011-03-23,Sp,14,,42,14,,,,,,,,,5.6
Bonneville,2011-03-24,Sp,9,,32,17,,,,,,,,,6.1
Bonneville,2011-03-25,Sp,15,,33,15,,,,,,,,,6.1
Bonneville,2011-03-26,Sp,4,,43,21,,,,,,,,,5.6
Bonneville,2011-03-27,Sp,1,,58,22,,,,,,,,,5.6
Bonneville,2011-03-28,Sp,6,,78,44,,,,,,,,,6.3
Bonneville,2011-03-29,Sp,8,,92,28,,,,,,,,,6.4
Bonneville,2011-03-30,Sp,12,,137,68,,,,,,,,,6.7
Bonneville,2011-03-31,Sp,17,,77,30,,,,,,,,,7.1
Bonneville,2011-04-01,Sp,37,,78,37,,,,,,,,,7.2
Bonneville,2011-04-02,Sp,42,,73,30,,,,,,,,,7.4
Bonneville,2011-04-03,Sp,28,,105,49,,,,,,,,,7.5
Bonneville,2011-04-04,Sp,14,,73,47,,,,,,,,,7.6
Bonneville,2011-04-05,Sp,44,,70,17,,,,,,,,,7.8
Bonneville,2011-04-06,Sp,27,,54,20,,,,,,,,,7.9
Bonneville,2011-04-07,Sp,72,,62,23,,,,,,,,,7.9
Bonneville,2011-04-08,Sp,84,,47,16,,,,,,,,,8
Bonneville,2011-04-09,Sp,66,,27,8,,,,,,,,,8.1
Bonneville,2011-04-10,Sp,72,,29,17,,,,,,,,,8
Bonneville,2011-04-11,Sp,50,,22,11,,,,,,,,,7.9
Bonneville,2011-04-12,Sp,79,,44,25,,,,,,,,,8
Bonneville,2011-04-13,Sp,76,,44,21,,,,,,,,,8.1
Bonneville,2011-04-14,Sp,85,,40,14,,,,,,,,,8
Bonneville,2011-04-15,Sp,138,1,31,14,,,,,,,,,8
Bonneville,2011-04-16,Sp,119,1,31,8,,,,,,,,,8
Bonneville,2011-04-17,Sp,113,2,27,13,,,,,,,,,8
Bonneville,2011-04-18,Sp,253,1,42,10,,,,,,,,,8.2
Bonneville,2011-04-19,Sp,231,3,26,6,,,,,,,,,8.2
Bonneville,2011-04-20,Sp,217,2,46,15,,,,,,,,,8.3
Bonneville,2011-04-21,Sp,361,2,19,3,,,,,,,,,8.3
Bonneville,2011-04-22,Sp,496,,42,14,,,,,,,,,8.4
Bonneville,2011-04-23,Sp,410,6,30,7,,,,,,,,,8.6
Bonneville,2011-04-24,Sp,539,8,29,7,,,,,,,,,8.9
Bonneville,2011-04-25,Sp,1019,12,29,8,,,,,,,,,9
Bonneville,2011-04-26,Sp,4787,62,59,17,,,,,,,,,9.1
Bonneville,2011-04-27,Sp,4690,73,55,24,,,,,,,,,9.2
Bonneville,2011-04-28,Sp,5846,82,50,11,,,,,,,,,9.3
Bonneville,2011-04-29,Sp,5927,94,57,26,,,,,,,,,9.3
Bonneville,2011-04-30,Sp,8657,211,44,14,1,,,,,,,,9.5
Bonneville,2011-05-01,Sp,15766,373,72,19,1,,,,,,,,9.7
Bonneville,2011-05-02,Sp,8402,314,48,13,1,,,,,,,,9.9
Bonneville,2011-05-03,Sp,9832,460,49,10,,,,,,,,,9.9
Bonneville,2011-05-04,Sp,6478,492,43,6,,,,,,,,,10.1
Bonneville,2011-05-05,Sp,7515,587,26,1,,,,,,,,,10.2
Bonneville,2011-05-06,Sp,10131,1063,32,8,,,,,,,,,10.4
Bonneville,2011-05-07,Sp,7870,1323,58,13,,,,,,,,,10.5
Bonneville,2011-05-08,Sp,5839,1154,41,14,,,,,,,,,10.5
Bonneville,2011-05-09,Sp,9255,2393,40,11,1,,,,,,,,10.6
Bonneville,2011-05-10,Sp,9754,3930,47,10,2,,,,,,,,11
Bonneville,2011-05-11,Sp,4625,2418,50,7,,,,5,,,,,11.2
Bonneville,2011-05-12,Sp,6623,3462,35,10,,,,5,,,,,11.4
Bonneville,2011-05-13,Sp,4979,3659,45,17,,,,3,,,,,11.6
Bonneville,2011-05-14,Sp,4392,3079,52,10,,,,9,4,,,,11.8
Bonneville,2011-05-15,Sp,3099,2368,52,18,,,,17,2,,,,11.8
Bonneville,2011-05-16,Sp,2979,2802,45,12,,,,6,6,,,,11.8
Bonneville,2011-05-17,Sp,1788,1976,51,6,,,,9,17,,,,12
Bonneville,2011-05-18,Sp,1160,1917,44,15,1,,,49,11,,,,12.1
Bonneville,2011-05-19,Sp,912,1619,28,6,,,,117,68,,,,12.2
Bonneville,2011-05-20,Sp,1005,1792,50,11,,,,82,16,,,,12.3
Bonneville,2011-05-21,Sp,1048,1707,56,18,,,,158,8,,,,12.2
Bonneville,2011-05-22,Sp,582,1020,59,12,,,,294,11,,,,12.3
Bonneville,2011-05-23,Sp,603,1029,45,12,,,,14,36,,,,12.4
Bonneville,2011-05-24,Sp,657,1284,53,7,,,,90,18,,,,12.4
Bonneville,2011-05-25,Sp,607,937,42,10,,,,138,19,,,,12.3
Bonneville,2011-05-26,Sp,443,502,71,18,,,,48,14,,,,11.9
Bonneville,2011-05-27,Sp,800,1174,67,16,,,,18,12,,,,11.9
Bonneville,2011-05-28,Sp,1065,1385,61,14,,,,15,12,,,,12.1
Bonneville,2011-05-29,Sp,914,1148,67,22,,,,342,4,,,,12.3
Bonneville,2011-05-30,Sp,1241,1233,66,13,1,,,146,7,,,,12.5
Bonneville,2011-05-31,Sp,2030,1785,63,15,1,,,292,16,,,,12.7
Bonneville,2011-06-01,Su,2192,1205,85,22,5,,,378,11,,,,12.6
Bonneville,2011-06-02,Su,1871,1062,99,23,,,,728,6,,,,12.7
Bonneville,2011-06-03,Su,1842,897,69,18,6,,,601,12,,,,12.8
Bonneville,2011-06-04,Su,2063,1083,114,39,11,,,2868,14,,,,13.1
Bonneville,2011-06-05,Su,2500,1205,103,25,23,,,6404,6,,,,13.1
Bonneville,2011-06-06,Su,2578,995,103,30,39,,,3798,12,,,,13.1
Bonneville,2011-06-07,Su,2559,1026,119,23,57,,,3989,5,,,,13.3
Bonneville,2011-06-08,Su,2374,900,117,21,88,,,2189,6,,,,13.3
Bonneville,2011-06-09,Su,2924,1106,153,43,122,,,6301,11,,,,13.6
Bonneville,2011-06-10,Su,3877,1368,157,45,297,,,27802,13,,,,13.9
Bonneville,2011-06-11,Su,2651,1045,127,25,391,,,16609,28,,,,14.1
Bonneville,2011-06-12,Su,2912,1140,161,52,502,,,29532,30,,,,14.2
Bonneville,2011-06-13,Su,2965,1085,187,47,678,,,10964,12,,,,14.2
Bonneville,2011-06-14,Su,2511,975,188,48,1050,,,44028,13,,,,14.4
Bonneville,2011-06-15,Su,2466,1000,164,52,1124,,,38324,19,,,,14.3
Bonneville,2011-06-16,Su,2758,1156,178,67,1904,,,32851,25,,,,14.2
Bonneville,2011-06-17,Su,2362,962,167,54,1893,,,26235,37,,,,14.2
Bonneville,2011-06-18,Su,2425,1021,197,68,2153,,,32732,36,,,,14.1
Bonneville,2011-06-19,Su,1923,1059,172,52,2589,,,29726,11,,,,14.1
Bonneville,2011-06-20,Su,1965,1023,192,49,2907,,,44276,13,,,,14.3
Bonneville,2011-06-21,Su,2396,1252,168,52,3851,,,74951,90,,,,14.7
Bonneville,2011-06-22,Su,2414,1416,276,76,5352,,,94564,116,,,,15
Bonneville,2011-06-23,Su,2104,1118,269,99,6641,,,33771,126,,,,14.9
Bonneville,2011-06-24,Su,2005,1191,310,112,6589,,,33266,36,,,,15
Bonneville,2011-06-25,Su,1994,1082,358,143,6824,,,30738,38,,,,15.2
Bonneville,2011-06-26,Su,2388,1207,404,154,7717,,,44812,67,,,,15.3
Bonneville,2011-06-27,Su,2848,1426,434,168,8393,,,28484,78,,,,15.5
Bonneville,2011-06-28,Su,2842,1500,593,227,9078,,,22570,108,,,,15.6
Bonneville,2011-06-29,Su,2806,1296,585,268,8770,,,19282,144,,,,15.6
Bonneville,2011-06-30,Su,1951,1085,558,227,8740,,,23362,87,,,,15.7
Bonneville,2011-07-01,Su,2116,1238,690,304,8918,,,19834,133,,,,15.9
Bonneville,2011-07-02,Su,2051,1011,761,346,8915,,,35623,169,,,,16.2
Bonneville,2011-07-03,Su,2175,1072,1054,476,11685,,,24972,349,,,,16.3
Bonneville,2011-07-04,Su,1709,955,809,385,8147,,,12635,141,,,,16.3
Bonneville,2011-07-05,Su,1906,940,993,512,7507,,,12861,150,,,,16.4
Bonneville,2011-07-06,Su,1642,852,1065,599,8087,,,11249,257,,,,16.7
Bonneville,2011-07-07,Su,1721,869,1210,647,7650,,,12069,309,,,,16.9
Bonneville,2011-07-08,Su,1398,634,1074,589,5262,,,4318,182,,,,16.8
Bonneville,2011-07-09,Su,1338,624,1102,587,4685,,,6016,111,,,,16.9
Bonneville,2011-07-10,Su,1275,598,1288,659,4491,,,7034,137,,,,17.1
Bonneville,2011-07-11,Su,1261,631,1308,690,3858,,,5758,131,,,,17
Bonneville,2011-07-12,Su,936,498,1346,756,3329,,,3776,101,,,,17
Bonneville,2011-07-13,Su,927,542,1791,1008,3139,,,2886,155,,,,17
Bonneville,2011-07-14,Su,1060,491,1685,943,2514,,,2584,118,,1,,17.3
Bonneville,2011-07-15,Su,1157,534,2316,1306,2252,,,2754,179,,,,17.5
Bonneville,2011-07-16,Su,1172,466,2461,1402,1938,,,3891,364,,,,17.5
Bonneville,2011-07-17,Su,941,389,3086,1708,1316,,,1171,334,,,,17.5
Bonneville,2011-07-18,Su,835,357,3182,1750,826,,,1074,276,,,,17.5
Bonneville,2011-07-19,Su,544,320,2666,1411,530,,,1217,294,,,,17.5
Bonneville,2011-07-20,Su,836,393,3193,1729,570,,,711,426,,,,17.7
Bonneville,2011-07-21,Su,783,399,3501,1831,484,,,1217,758,,,,17.7
Bonneville,2011-07-22,Su,694,456,3626,1908,345,,,588,383,,,,17.7
Bonneville,2011-07-23,Su,785,433,3631,1887,311,1,,575,377,,,,17.8
Bonneville,2011-07-24,Su,761,360,4762,2516,248,,,552,607,,2,1,18.2
Bonneville,2011-07-25,Su,590,317,5118,2716,135,1,,494,594,,1,,18.3
Bonneville,2011-07-26,Su,715,412,6112,3293,144,2,,321,369,,1,,18.4
Bonneville,2011-07-27,Su,666,425,6396,3171,119,,,184,368,,,,18.3
Bonneville,2011-07-28,Su,718,406,7172,3574,138,,,148,299,,,,18.5
Bonneville,2011-07-29,Su,641,288,5474,2536,103,,,334,258,,,,18.7
Bonneville,2011-07-30,Su,804,345,9338,4070,85,,2,250,415,,,,19.1
Bonneville,2011-07-31,Su,656,310,8010,3236,67,,,238,664,,,,19.2
Bonneville,2011-08-01,Fa,539,212,8265,3300,43,,,393,311,,,,19.4
Bonneville,2011-08-02,Fa,431,184,6671,2428,41,,2,234,192,,,,19.5
Bonneville,2011-08-03,Fa,543,143,7747,2816,16,1,1,244,509,,,,19.7
Bonneville,2011-08-04,Fa,475,200,6972,2336,13,2,3,270,392,,,,19.9
Bonneville,2011-08-05,Fa,447,146,6518,2243,10,1,2,223,538,,,,20
Bonneville,2011-08-06,Fa,467,170,5975,2152,10,4,2,157,378,,,,20
Bonneville,2011-08-07,Fa,504,170,6229,2260,5,4,2,162,214,,,1,20
Bonneville,2011-08-08,Fa,513,161,6181,2131,11,9,2,94,210,,,,20
Bonneville,2011-08-09,Fa,538,123,5455,1797,8,11,5,84,350,,,,20
Bonneville,2011-08-10,Fa,496,157,5395,1705,9,5,3,93,199,,,,19.8
Bonneville,2011-08-11,Fa,701,208,6618,2099,3,10,11,100,187,,,,19.9
Bonneville,2011-08-12,Fa,677,170,5949,2001,,16,1,54,85,,,,20
Bonneville,2011-08-13,Fa,1010,244,7629,2366,,28,9,126,118,,,,20.2
Bonneville,2011-08-14,Fa,1052,283,6180,1940,3,67,13,61,108,,,1,20.1
Bonneville,2011-08-15,Fa,1146,294,7227,2194,1,98,9,57,110,,,2,20.1
Bonneville,2011-08-16,Fa,1121,261,5946,1784,1,209,52,58,106,,,5,20.1
Bonneville,2011-08-17,Fa,1285,240,5988,1788,,372,23,58,83,,,8,20.2
Bonneville,2011-08-18,Fa,1829,353,6806,2048,2,634,37,41,112,,,8,20.2
Bonneville,2011-08-19,Fa,1926,260,6140,1743,4,548,60,25,118,,,12,20.3
Bonneville,2011-08-20,Fa,2423,351,6302,1743,,742,54,49,212,,,14,20.5
Bonneville,2011-08-21,Fa,2983,403,6476,1637,2,972,34,20,156,,,17,20.7
Bonneville,2011-08-22,Fa,3173,377,5771,1418,2,1021,44,20,105,,,20,20.8
Bonneville,2011-08-23,Fa,1787,441,4929,1217,3,628,51,24,134,,,18,20.8
Bonneville,2011-08-24,Fa,3124,542,4550,1144,4,703,42,24,289,,,26,21.1
Bonneville,2011-08-25,Fa,2153,451,3636,904,1,443,23,27,191,,,23,21.2
Bonneville,2011-08-26,Fa,2573,391,3118,769,,247,24,12,110,,,18,21.3
Bonneville,2011-08-27,Fa,2786,542,2686,684,1,243,14,11,107,,,38,21.4
Bonneville,2011-08-28,Fa,4506,687,2545,607,,319,11,8,172,,,29,21.5
Bonneville,2011-08-29,Fa,3938,684,2113,560,1,531,25,6,84,,,28,21.2
Bonneville,2011-08-30,Fa,5712,1012,2804,792,1,1497,41,2,64,,,31,20.9
Bonneville,2011-08-31,Fa,6830,1015,3466,1030,,2848,57,7,43,,,35,20.4
Bonneville,2011-09-01,Fa,4914,996,3995,1024,,3053,62,,70,,,57,20.1
Bonneville,2011-09-02,Fa,7925,1016,3542,892,,3104,50,,95,,,38,20.1
Bonneville,2011-09-03,Fa,14012,1501,4104,1088,,5251,82,,106,,,55,20.1
Bonneville,2011-09-04,Fa,17578,1683,3990,1083,,6255,114,,60,,,68,20
Bonneville,2011-09-05,Fa,18549,2157,4101,1090,,8206,121,,19,,,74,20.4
Bonneville,2011-09-06,Fa,16074,2196,3908,1021,,5786,164,,67,,,129,20.7
Bonneville,2011-09-07,Fa,16689,2074,4048,1026,,4627,111,,105,,,114,20.7
Bonneville,2011-09-08,Fa,17108,2141,3851,951,,3565,118,,21,,,109,20.8
Bonneville,2011-09-09,Fa,16959,2016,3427,926,,3165,116,,4,,,115,21
Bonneville,2011-09-10,Fa,17068,2449,3243,837,,4120,103,,34,,1,92,21
Bonneville,2011-09-11,Fa,16803,2850,2900,731,,4533,93,,-12,,,151,21
Bonneville,2011-09-12,Fa,15766,3179,3423,843,,4636,109,,,,,167,20.9
Bonneville,2011-09-13,Fa,12455,2873,2909,717,,4698,84,,125,,,147,20.7
Bonneville,2011-09-14,Fa,12663,2656,3265,715,,5070,90,,40,,,155,20.5
Bonneville,2011-09-15,Fa,10625,2630,2844,647,,3441,84,,42,,,142,21.1
Bonneville,2011-09-16,Fa,8297,2211,2102,468,,2175,66,,67,,,134,20.6
Bonneville,2011-09-17,Fa,9299,2348,2353,606,,3298,59,,45,,,144,20
Bonneville,2011-09-18,Fa,11085,2498,2370,600,,3115,98,,61,,,120,20
Bonneville,2011-09-19,Fa,11241,2873,2330,537,,3407,94,,6,,,150,20
Bonneville,2011-09-20,Fa,7065,2483,2079,535,,2892,74,,40,,,224,20
Bonneville,2011-09-21,Fa,5064,2039,1762,472,,2121,60,,54,,,195,20
Bonneville,2011-09-22,Fa,6567,2305,2090,500,,3155,94,,32,,,142,20
Bonneville,2011-09-23,Fa,7078,2789,2321,585,,3986,97,,50,,,132,20
Bonneville,2011-09-24,Fa,6847,2029,1823,456,,2750,86,,63,,,139,20.6
Bonneville,2011-09-25,Fa,5887,1682,1760,422,,2318,96,,24,,,58,20.6
Bonneville,2011-09-26,Fa,4171,1432,1149,307,,1671,55,,67,,,78,20.6
Bonneville,2011-09-27,Fa,4092,1356,981,189,,1342,100,,16,,,47,20
Bonneville,2011-09-28,Fa,3633,1217,905,257,,1265,79,,8,,,49,19.4
Bonneville,2011-09-29,Fa,2958,1038,724,193,,1283,60,,11,,,32,19.4
Bonneville,2011-09-30,Fa,2058,937,664,162,,1186,63,,-6,,,30,18.3
Bonneville,2011-10-01,Fa,1157,501,496,149,,982,31,,22,,,13,18.9
Bonneville,2011-10-02,Fa,2687,903,549,129,,1371,76,,22,,,14,18.9
Bonneville,2011-10-03,Fa,2730,770,522,113,,1230,77,,8,,,14,18.9
Bonneville,2011-10-04,Fa,3820,1069,608,128,,2034,83,,17,,,9,18.9
Bonneville,2011-10-05,Fa,2019,633,521,144,,1309,91,,6,,,25,18.9
Bonneville,2011-10-06,Fa,1746,661,497,133,,2017,99,,1,,,16,18.3
Bonneville,2011-10-07,Fa,2150,679,474,139,,1682,79,,8,,,21,17.8
Bonneville,2011-10-08,Fa,2528,802,482,140,,1623,85,,2,,,13,17.8
Bonneville,2011-10-09,Fa,1074,352,269,63,,1387,72,,5,,,20,17.8
Bonneville,2011-10-10,Fa,1324,420,287,76,,2005,68,,23,,,7,17.8
Bonneville,2011-10-11,Fa,1177,447,355,85,,1186,46,,16,,,8,17.2
Bonneville,2011-10-12,Fa,1439,585,280,79,,1902,76,,2,,,15,17.2
Bonneville,2011-10-13,Fa,1001,366,276,93,,1516,55,,4,,,10,17.2
Bonneville,2011-10-14,Fa,706,262,205,53,,1171,29,,,,,8,17.2
Bonneville,2011-10-15,Fa,753,305,239,75,,1214,26,,-1,,,6,17.2
Bonneville,2011-10-16,Fa,827,276,127,38,,847,24,,-5,,,1,17.2
Bonneville,2011-10-17,Fa,509,191,94,18,,617,27,,2,,,1,16.7
Bonneville,2011-10-18,Fa,594,239,115,29,,626,34,,-2,,,3,16.7
Bonneville,2011-10-19,Fa,673,207,162,61,,437,27,,-4,,,1,16.1
Bonneville,2011-10-20,Fa,533,186,127,52,,284,24,,-1,,,,16.1
Bonneville,2011-10-21,Fa,462,138,134,48,,205,10,,1,,,,16.1
Bonneville,2011-10-22,Fa,424,132,125,32,,201,13,,-1,,,,16.1
Bonneville,2011-10-23,Fa,429,119,145,36,,232,5,,5,,,,16.1
Bonneville,2011-10-24,Fa,284,104,91,27,,160,9,,,,,,16.1
Bonneville,2011-10-25,Fa,325,115,93,26,,173,7,,,,1,,16.1
Bonneville,2011-10-26,Fa,277,101,76,25,,132,3,,-1,,,1,15.6
Bonneville,2011-10-27,Fa,198,60,73,18,,114,2,,,,,,15
Bonneville,2011-10-28,Fa,133,25,42,14,,75,1,,-12,,,,15
Bonneville,2011-10-29,Fa,144,51,38,20,,78,4,,-2,,1,,14.4
Bonneville,2011-10-30,Fa,138,40,59,20,,98,7,,-1,,1,,14.4
Bonneville,2011-10-31,Fa,132,37,90,31,,96,8,,-2,,2,,14.4
Bonneville,2011-11-01,Fa,160,45,74,25,,69,4,,4,,,,14.4
Bonneville,2011-11-02,Fa,75,33,63,27,,35,2,,4,,1,,14.4
Bonneville,2011-11-03,Fa,126,21,73,30,,70,4,,2,,1,,13.3
Bonneville,2011-11-04,Fa,91,28,63,30,,39,1,,-2,,5,,13.3
Bonneville,2011-11-05,Fa,73,28,60,32,,52,7,,3,,1,,13.3
Bonneville,2011-11-06,Fa,34,8,59,35,,32,2,,,,,,13.3
Bonneville,2011-11-07,Fa,35,9,50,20,,26,2,,,,1,,13.3
Bonneville,2011-11-08,Fa,45,11,53,18,,18,,,-1,,1,,13.3
Bonneville,2011-11-09,Fa,42,11,34,22,,15,3,,-9,,,,12.8
Bonneville,2011-11-10,Fa,43,14,40,15,,9,2,,-4,,,,12.8
Bonneville,2011-11-11,Fa,138,36,80,24,,20,,,-5,,1,,12.8
Bonneville,2011-11-12,Fa,26,6,34,11,,11,2,,,,1,,12.2
Bonneville,2011-11-13,Fa,31,5,34,10,,22,1,,,,3,,12.2
Bonneville,2011-11-14,Fa,22,8,16,8,,11,1,,1,,1,,11.7
Bonneville,2011-11-15,Fa,24,4,33,16,,14,2,,,,1,,11.1
Bonneville,2011-11-16,,30,9,36,18,,10,2,,-1,,4,,10.6
Bonneville,2011-11-17,,20,3,31,18,,15,-2,,,,5,,10.6
Bonneville,2011-11-18,,8,5,35,12,,7,2,,,,3,,10.6
Bonneville,2011-11-19,,9,5,43,16,,15,1,,,,1,,10
Bonneville,2011-11-20,,9,3,54,22,,13,,,,,2,,10
Bonneville,2011-11-21,,7,2,38,16,,9,1,,,,,,10
Bonneville,2011-11-22,,7,6,46,22,,13,2,,,,2,,10
Bonneville,2011-11-23,,6,-2,41,19,,23,3,,2,,2,,8.9
Bonneville,2011-11-24,,2,2,43,14,,16,-1,,-1,,1,,8.9
Bonneville,2011-11-25,,,4,45,15,,19,1,,,,1,,8.9
Bonneville,2011-11-26,,6,4,31,12,,12,2,,,,,,8.9
Bonneville,2011-11-27,,3,1,23,3,,,,,,,,,8.9
Bonneville,2011-11-28,,12,1,17,5,,4,,,2,,1,,8.9
Bonneville,2011-11-29,,6,1,24,6,,3,,,,,,,8.3
Bonneville,2011-11-30,,3,4,21,5,,-1,-1,,,,,,8.3
Bonneville,2011-12-01,,2,2,20,12,,1,,,,,,,8.9
Bonneville,2011-12-02,,8,1,28,5,,,1,,,,,,8.3
Bonneville,2011-12-03,,5,1,30,4,,,,,,,,,8.3
Bonneville,2011-12-04,,1,1,33,6,,1,,,,,,,7.8
Bonneville,2011-12-05,,5,,31,6,,,,,,,,,7.8
Bonneville,2011-12-06,,3,2,34,11,,2,,,,,,,7.8
Bonneville,2011-12-07,,4,2,37,14,,-1,,,,,,,7.8
Bonneville,2011-12-08,,4,2,59,17,,1,1,,,,,,7.8
Bonneville,2011-12-09,,2,,42,12,,-1,-1,,,,,,7.2
Bonneville,2011-12-10,,1,1,19,4,,2,1,,,,,,7.2
Bonneville,2011-12-11,,,,28,8,,1,-1,,,,,,7.2
Bonneville,2011-12-12,,1,1,47,14,,,1,,,,,,7.2
Bonneville,2011-12-13,,1,,31,12,,1,,,,,,,6.7
Bonneville,2011-12-14,,,,14,6,,-1,,,,,,,6.7
Bonneville,2011-12-15,,,,12,2,,,,,4,,,,6.1
Bonneville,2011-12-16,,,,22,1,,,,,2,,,,6.1
Bonneville,2011-12-17,,2,,81,26,,,,,,,,,6.1
Bonneville,2011-12-18,,,,28,7,,,,,1,,,,6.7
Bonneville,2011-12-19,,3,,17,5,,-1,,,,,,,6.1
Bonneville,2011-12-20,,,,11,-1,,,,,,,,,6.1
Bonneville,2011-12-21,,-1,,12,2,,,,,,,,,6.1
Bonneville,2011-12-22,,,,13,3,,1,,,,,,,5.6
Bonneville,2011-12-23,,,,1,1,,,,,,,,,5.6
Bonneville,2011-12-24,,1,,2,1,,,,,,,,,5.6
